"Date","ExchangeRate"
"08 Nov 07","2.1081"
"07 Nov 07","2.104"
"06 Nov 07","2.0876"
"05 Nov 07","2.0806"
"02 Nov 07","2.082"
"01 Nov 07","2.0817"
"31 Oct 07","2.0774"
"30 Oct 07","2.0671"
"29 Oct 07","2.0609"
"26 Oct 07","2.0523"
"25 Oct 07","2.0497"
"24 Oct 07","2.0468"
"23 Oct 07","2.0484"
"22 Oct 07","2.0276"
"19 Oct 07","2.0458"
"18 Oct 07","2.0464"
"17 Oct 07","2.0377"
"16 Oct 07","2.0319"
"15 Oct 07","2.0422"
"12 Oct 07","2.0347"
"11 Oct 07","2.0385"
"10 Oct 07","2.0437"
"09 Oct 07","2.0336"
"08 Oct 07","2.0376"
"05 Oct 07","2.0417"
"04 Oct 07","2.0413"
"03 Oct 07","2.037"
"02 Oct 07","2.0408"
"01 Oct 07","2.043"
"28 Sep 07","2.0374"
"27 Sep 07","2.0239"
"26 Sep 07","2.0153"
"25 Sep 07","2.0161"
"24 Sep 07","2.0221"
"21 Sep 07","2.0206"
"20 Sep 07","2.0139"
"19 Sep 07","1.9993"
"18 Sep 07","1.9968"
"17 Sep 07","2.0002"
"14 Sep 07","2.0117"
"13 Sep 07","2.0273"
"12 Sep 07","2.0307"
"11 Sep 07","2.0302"
"10 Sep 07","2.0285"
"07 Sep 07","2.0252"
"06 Sep 07","2.0217"
"05 Sep 07","2.0199"
"04 Sep 07","2.0102"
"03 Sep 07","2.018"
"31 Aug 07","2.0171"
"30 Aug 07","2.0154"
"29 Aug 07","2.0144"
"28 Aug 07","2.0095"
"24 Aug 07","2.0096"
"23 Aug 07","2.0057"
"22 Aug 07","1.9913"
"21 Aug 07","1.9834"
"20 Aug 07","1.9857"
"17 Aug 07","1.986"
"16 Aug 07","1.9816"
"15 Aug 07","1.991"
"14 Aug 07","2"
"13 Aug 07","2.0116"
"10 Aug 07","2.0196"
"09 Aug 07","2.0299"
"08 Aug 07","2.0386"
"07 Aug 07","2.0212"
"06 Aug 07","2.0314"
"03 Aug 07","2.0389"
"02 Aug 07","2.0326"
"01 Aug 07","2.0293"
"31 Jul 07","2.0322"
"30 Jul 07","2.0242"
"27 Jul 07","2.0306"
"26 Jul 07","2.0464"
"25 Jul 07","2.0495"
"24 Jul 07","2.0613"
"23 Jul 07","2.058"
"20 Jul 07","2.0552"
"19 Jul 07","2.0499"
"18 Jul 07","2.0522"
"17 Jul 07","2.0446"
"16 Jul 07","2.0362"
"13 Jul 07","2.0326"
"12 Jul 07","2.0289"
"11 Jul 07","2.0343"
"10 Jul 07","2.0238"
"09 Jul 07","2.0151"
"06 Jul 07","2.0131"
"05 Jul 07","2.0104"
"04 Jul 07","2.0156"
"03 Jul 07","2.0165"
"02 Jul 07","2.0136"
"29 Jun 07","2.0064"
"28 Jun 07","2.0026"
"27 Jun 07","1.9968"
"26 Jun 07","1.9994"
"25 Jun 07","1.9966"
"22 Jun 07","1.9958"
"21 Jun 07","1.9925"
"20 Jun 07","1.9929"
"19 Jun 07","1.9873"
"18 Jun 07","1.9808"
"15 Jun 07","1.9769"
"14 Jun 07","1.9694"
"13 Jun 07","1.9728"
"12 Jun 07","1.9735"
"11 Jun 07","1.9672"
"08 Jun 07","1.9675"
"07 Jun 07","1.9806"
"06 Jun 07","1.9917"
"05 Jun 07","1.9929"
"04 Jun 07","1.9912"
"01 Jun 07","1.979"
"31 May 07","1.9782"
"30 May 07","1.9749"
"29 May 07","1.9816"
"25 May 07","1.9848"
"24 May 07","1.9855"
"23 May 07","1.989"
"22 May 07","1.9747"
"21 May 07","1.9693"
"18 May 07","1.9743"
"17 May 07","1.9752"
"16 May 07","1.9828"
"15 May 07","1.984"
"14 May 07","1.9805"
"11 May 07","1.9825"
"10 May 07","1.9828"
"09 May 07","1.9969"
"08 May 07","1.9902"
"04 May 07","1.9919"
"03 May 07","1.9879"
"02 May 07","1.9902"
"01 May 07","1.9992"
"30 Apr 07","1.9997"
"27 Apr 07","2.002"
"26 Apr 07","1.9919"
"25 Apr 07","2.0057"
"24 Apr 07","2.0028"
"23 Apr 07","2.0003"
"20 Apr 07","2.0035"
"19 Apr 07","2.0026"
"18 Apr 07","2.0054"
"17 Apr 07","2.0051"
"16 Apr 07","1.9901"
"13 Apr 07","1.9828"
"12 Apr 07","1.9793"
"11 Apr 07","1.9789"
"10 Apr 07","1.9724"
"05 Apr 07","1.9718"
"04 Apr 07","1.9772"
"03 Apr 07","1.9785"
"02 Apr 07","1.9777"
"30 Mar 07","1.9613"
"29 Mar 07","1.963"
"28 Mar 07","1.9654"
"27 Mar 07","1.9653"
"26 Mar 07","1.9685"
"23 Mar 07","1.9632"
"22 Mar 07","1.9673"
"21 Mar 07","1.9595"
"20 Mar 07","1.9579"
"19 Mar 07","1.9461"
"16 Mar 07","1.9424"
"15 Mar 07","1.9365"
"14 Mar 07","1.9337"
"13 Mar 07","1.9321"
"12 Mar 07","1.9291"
"09 Mar 07","1.9319"
"08 Mar 07","1.9301"
"07 Mar 07","1.9305"
"06 Mar 07","1.9255"
"05 Mar 07","1.926"
"02 Mar 07","1.9442"
"01 Mar 07","1.9576"
"28 Feb 07","1.96"
"27 Feb 07","1.9656"
"26 Feb 07","1.9631"
"23 Feb 07","1.9628"
"22 Feb 07","1.9525"
"21 Feb 07","1.9523"
"20 Feb 07","1.9571"
"19 Feb 07","1.9476"
"16 Feb 07","1.95"
"15 Feb 07","1.9542"
"14 Feb 07","1.9607"
"13 Feb 07","1.9429"
"12 Feb 07","1.9477"
"09 Feb 07","1.9484"
"08 Feb 07","1.9583"
"07 Feb 07","1.9701"
"06 Feb 07","1.9687"
"05 Feb 07","1.9601"
"02 Feb 07","1.9684"
"01 Feb 07","1.9705"
"31 Jan 07","1.9574"
"30 Jan 07","1.9614"
"29 Jan 07","1.9579"
"26 Jan 07","1.9596"
"25 Jan 07","1.9708"
"24 Jan 07","1.9655"
"23 Jan 07","1.9865"
"22 Jan 07","1.9763"
"19 Jan 07","1.974"
"18 Jan 07","1.9722"
"17 Jan 07","1.9714"
"16 Jan 07","1.961"
"15 Jan 07","1.9664"
"12 Jan 07","1.9604"
"11 Jan 07","1.9415"
"10 Jan 07","1.9351"
"09 Jan 07","1.9406"
"08 Jan 07","1.9347"
"05 Jan 07","1.9275"
"04 Jan 07","1.9447"
"03 Jan 07","1.9526"
"02 Jan 07","1.9728"
"29 Dec 06","1.957"
"28 Dec 06","1.9599"
"27 Dec 06","1.9552"
"22 Dec 06","1.9602"
"21 Dec 06","1.9619"
"20 Dec 06","1.9656"
"19 Dec 06","1.9627"
"18 Dec 06","1.9458"
"15 Dec 06","1.952"
"14 Dec 06","1.9627"
"13 Dec 06","1.9672"
"12 Dec 06","1.9664"
"11 Dec 06","1.9539"
"08 Dec 06","1.9667"
"07 Dec 06","1.9644"
"06 Dec 06","1.9703"
"05 Dec 06","1.971"
"04 Dec 06","1.9789"
"01 Dec 06","1.9807"
"30 Nov 06","1.967"
"29 Nov 06","1.9494"
"28 Nov 06","1.9474"
"27 Nov 06","1.937"
"24 Nov 06","1.932"
"23 Nov 06","1.915"
"22 Nov 06","1.914"
"21 Nov 06","1.8992"
"20 Nov 06","1.8973"
"17 Nov 06","1.8945"
"16 Nov 06","1.8891"
"15 Nov 06","1.8875"
"14 Nov 06","1.8936"
"13 Nov 06","1.9032"
"10 Nov 06","1.912"
"09 Nov 06","1.8988"
"08 Nov 06","1.9033"
"07 Nov 06","1.909"
"06 Nov 06","1.8965"
"03 Nov 06","1.9008"
"02 Nov 06","1.9072"
"01 Nov 06","1.907"
"31 Oct 06","1.9073"
"30 Oct 06","1.9025"
"27 Oct 06","1.8967"
"26 Oct 06","1.8873"
"25 Oct 06","1.8769"
"24 Oct 06","1.8716"
"23 Oct 06","1.872"
"20 Oct 06","1.8805"
"19 Oct 06","1.8758"
"18 Oct 06","1.867"
"17 Oct 06","1.8693"
"16 Oct 06","1.8602"
"13 Oct 06","1.8555"
"12 Oct 06","1.8566"
"11 Oct 06","1.8565"
"10 Oct 06","1.8557"
"09 Oct 06","1.8653"
"06 Oct 06","1.8697"
"05 Oct 06","1.8769"
"04 Oct 06","1.8841"
"03 Oct 06","1.8891"
"02 Oct 06","1.885"
"29 Sep 06","1.8682"
"28 Sep 06","1.8737"
"27 Sep 06","1.8883"
"26 Sep 06","1.8951"
"25 Sep 06","1.8993"
"22 Sep 06","1.9024"
"21 Sep 06","1.8969"
"20 Sep 06","1.8892"
"19 Sep 06","1.8868"
"18 Sep 06","1.8769"
"15 Sep 06","1.878"
"14 Sep 06","1.8907"
"13 Sep 06","1.8746"
"12 Sep 06","1.8756"
"11 Sep 06","1.8625"
"08 Sep 06","1.8651"
"07 Sep 06","1.874"
"06 Sep 06","1.8806"
"05 Sep 06","1.8926"
"04 Sep 06","1.9048"
"01 Sep 06","1.9034"
"31 Aug 06","1.9018"
"30 Aug 06","1.9059"
"29 Aug 06","1.8929"
"25 Aug 06","1.8862"
"24 Aug 06","1.8914"
"23 Aug 06","1.8937"
"22 Aug 06","1.8885"
"21 Aug 06","1.897"
"18 Aug 06","1.8796"
"17 Aug 06","1.8931"
"16 Aug 06","1.9"
"15 Aug 06","1.8955"
"14 Aug 06","1.8923"
"11 Aug 06","1.897"
"10 Aug 06","1.8918"
"09 Aug 06","1.9086"
"08 Aug 06","1.9072"
"07 Aug 06","1.9098"
"04 Aug 06","1.9105"
"03 Aug 06","1.8885"
"02 Aug 06","1.8787"
"01 Aug 06","1.8676"
"31 Jul 06","1.8671"
"28 Jul 06","1.8654"
"27 Jul 06","1.8643"
"26 Jul 06","1.8469"
"25 Jul 06","1.847"
"24 Jul 06","1.8501"
"21 Jul 06","1.8591"
"20 Jul 06","1.8512"
"19 Jul 06","1.8397"
"18 Jul 06","1.8256"
"17 Jul 06","1.8193"
"14 Jul 06","1.8344"
"13 Jul 06","1.8425"
"12 Jul 06","1.8323"
"11 Jul 06","1.8424"
"10 Jul 06","1.841"
"07 Jul 06","1.8507"
"06 Jul 06","1.8365"
"05 Jul 06","1.8332"
"04 Jul 06","1.8467"
"03 Jul 06","1.8442"
"30 Jun 06","1.8494"
"29 Jun 06","1.8126"
"28 Jun 06","1.8164"
"27 Jun 06","1.8237"
"26 Jun 06","1.8179"
"23 Jun 06","1.8192"
"22 Jun 06","1.8285"
"21 Jun 06","1.8434"
"20 Jun 06","1.8417"
"19 Jun 06","1.8378"
"16 Jun 06","1.8501"
"15 Jun 06","1.8494"
"14 Jun 06","1.8464"
"13 Jun 06","1.8365"
"12 Jun 06","1.8423"
"09 Jun 06","1.8429"
"08 Jun 06","1.8388"
"07 Jun 06","1.8548"
"06 Jun 06","1.8597"
"05 Jun 06","1.877"
"02 Jun 06","1.8859"
"01 Jun 06","1.8681"
"31 May 06","1.8712"
"30 May 06","1.8856"
"26 May 06","1.855"
"25 May 06","1.871"
"24 May 06","1.8672"
"23 May 06","1.8826"
"22 May 06","1.8806"
"19 May 06","1.871"
"18 May 06","1.8907"
"17 May 06","1.8857"
"16 May 06","1.8856"
"15 May 06","1.8821"
"12 May 06","1.8902"
"11 May 06","1.8794"
"10 May 06","1.8637"
"09 May 06","1.8656"
"08 May 06","1.8586"
"05 May 06","1.8592"
"04 May 06","1.8488"
"03 May 06","1.8401"
"02 May 06","1.8394"
"28 Apr 06","1.8179"
"27 Apr 06","1.8032"
"26 Apr 06","1.7873"
"25 Apr 06","1.788"
"24 Apr 06","1.7825"
"21 Apr 06","1.7821"
"20 Apr 06","1.7769"
"19 Apr 06","1.7888"
"18 Apr 06","1.7779"
"13 Apr 06","1.7515"
"12 Apr 06","1.7511"
"11 Apr 06","1.747"
"10 Apr 06","1.7436"
"07 Apr 06","1.7415"
"06 Apr 06","1.7517"
"05 Apr 06","1.7493"
"04 Apr 06","1.7554"
"03 Apr 06","1.7372"
"31 Mar 06","1.7345"
"30 Mar 06","1.7457"
"29 Mar 06","1.7337"
"28 Mar 06","1.7507"
"27 Mar 06","1.748"
"24 Mar 06","1.7409"
"23 Mar 06","1.7348"
"22 Mar 06","1.7467"
"21 Mar 06","1.7475"
"20 Mar 06","1.7555"
"17 Mar 06","1.7534"
"16 Mar 06","1.7546"
"15 Mar 06","1.7449"
"14 Mar 06","1.7453"
"13 Mar 06","1.7292"
"10 Mar 06","1.7261"
"09 Mar 06","1.7371"
"08 Mar 06","1.7353"
"07 Mar 06","1.7352"
"06 Mar 06","1.7511"
"03 Mar 06","1.7513"
"02 Mar 06","1.7465"
"01 Mar 06","1.7531"
"28 Feb 06","1.7511"
"27 Feb 06","1.7395"
"24 Feb 06","1.7443"
"23 Feb 06","1.751"
"22 Feb 06","1.7401"
"21 Feb 06","1.7428"
"20 Feb 06","1.7449"
"17 Feb 06","1.7405"
"16 Feb 06","1.7353"
"15 Feb 06","1.7439"
"14 Feb 06","1.7289"
"13 Feb 06","1.7427"
"10 Feb 06","1.7447"
"09 Feb 06","1.7391"
"08 Feb 06","1.7415"
"07 Feb 06","1.741"
"06 Feb 06","1.7508"
"03 Feb 06","1.7602"
"02 Feb 06","1.7789"
"01 Feb 06","1.7794"
"31 Jan 06","1.7775"
"30 Jan 06","1.7683"
"27 Jan 06","1.7726"
"26 Jan 06","1.7868"
"25 Jan 06","1.7872"
"24 Jan 06","1.7846"
"23 Jan 06","1.7852"
"20 Jan 06","1.7628"
"19 Jan 06","1.7622"
"18 Jan 06","1.7628"
"17 Jan 06","1.7596"
"16 Jan 06","1.767"
"13 Jan 06","1.7704"
"12 Jan 06","1.7618"
"11 Jan 06","1.7606"
"10 Jan 06","1.7648"
"09 Jan 06","1.7639"
"06 Jan 06","1.7718"
"05 Jan 06","1.7555"
"04 Jan 06","1.7597"
"03 Jan 06","1.7392"
"30 Dec 05","1.7166"
"29 Dec 05","1.7255"
"28 Dec 05","1.7269"
"23 Dec 05","1.7321"
"22 Dec 05","1.7361"
"21 Dec 05","1.739"
"20 Dec 05","1.7597"
"19 Dec 05","1.7625"
"16 Dec 05","1.7723"
"15 Dec 05","1.7629"
"14 Dec 05","1.7737"
"13 Dec 05","1.7696"
"12 Dec 05","1.7724"
"09 Dec 05","1.7558"
"08 Dec 05","1.75"
"07 Dec 05","1.7329"
"06 Dec 05","1.7382"
"05 Dec 05","1.7368"
"02 Dec 05","1.7304"
"01 Dec 05","1.7299"
"30 Nov 05","1.7304"
"29 Nov 05","1.7171"
"28 Nov 05","1.7205"
"25 Nov 05","1.7161"
"24 Nov 05","1.724"
"23 Nov 05","1.7214"
"22 Nov 05","1.7114"
"21 Nov 05","1.7188"
"18 Nov 05","1.7134"
"17 Nov 05","1.7206"
"16 Nov 05","1.7151"
"15 Nov 05","1.7328"
"14 Nov 05","1.7383"
"11 Nov 05","1.7405"
"10 Nov 05","1.7471"
"09 Nov 05","1.7404"
"08 Nov 05","1.7389"
"07 Nov 05","1.7421"
"04 Nov 05","1.7498"
"03 Nov 05","1.776"
"02 Nov 05","1.7747"
"01 Nov 05","1.7614"
"31 Oct 05","1.77"
"28 Oct 05","1.7767"
"27 Oct 05","1.7836"
"26 Oct 05","1.776"
"25 Oct 05","1.7854"
"24 Oct 05","1.769"
"21 Oct 05","1.7749"
"20 Oct 05","1.7707"
"19 Oct 05","1.7614"
"18 Oct 05","1.7476"
"17 Oct 05","1.7531"
"14 Oct 05","1.7664"
"13 Oct 05","1.7486"
"12 Oct 05","1.7516"
"11 Oct 05","1.7465"
"10 Oct 05","1.7523"
"07 Oct 05","1.7597"
"06 Oct 05","1.7735"
"05 Oct 05","1.7611"
"04 Oct 05","1.7612"
"03 Oct 05","1.7546"
"30 Sep 05","1.7688"
"29 Sep 05","1.7612"
"28 Sep 05","1.7615"
"27 Sep 05","1.7656"
"26 Sep 05","1.7739"
"23 Sep 05","1.777"
"22 Sep 05","1.7899"
"21 Sep 05","1.8126"
"20 Sep 05","1.8045"
"19 Sep 05","1.8049"
"16 Sep 05","1.8046"
"15 Sep 05","1.8043"
"14 Sep 05","1.8273"
"13 Sep 05","1.8225"
"12 Sep 05","1.8222"
"09 Sep 05","1.8403"
"08 Sep 05","1.8413"
"07 Sep 05","1.8396"
"06 Sep 05","1.843"
"05 Sep 05","1.8433"
"02 Sep 05","1.8413"
"01 Sep 05","1.8291"
"31 Aug 05","1.799"
"30 Aug 05","1.7843"
"26 Aug 05","1.8083"
"25 Aug 05","1.8022"
"24 Aug 05","1.7986"
"23 Aug 05","1.7992"
"22 Aug 05","1.8027"
"19 Aug 05","1.792"
"18 Aug 05","1.7943"
"17 Aug 05","1.8101"
"16 Aug 05","1.8099"
"15 Aug 05","1.8087"
"12 Aug 05","1.8152"
"11 Aug 05","1.8081"
"10 Aug 05","1.7968"
"09 Aug 05","1.7846"
"08 Aug 05","1.7872"
"05 Aug 05","1.7742"
"04 Aug 05","1.7784"
"03 Aug 05","1.7802"
"02 Aug 05","1.7711"
"01 Aug 05","1.7703"
"29 Jul 05","1.7607"
"28 Jul 05","1.7523"
"27 Jul 05","1.7423"
"26 Jul 05","1.7418"
"25 Jul 05","1.7442"
"22 Jul 05","1.7439"
"21 Jul 05","1.7455"
"20 Jul 05","1.7296"
"19 Jul 05","1.7374"
"18 Jul 05","1.7505"
"15 Jul 05","1.7537"
"14 Jul 05","1.7607"
"13 Jul 05","1.7547"
"12 Jul 05","1.7733"
"11 Jul 05","1.7556"
"08 Jul 05","1.7359"
"07 Jul 05","1.7415"
"06 Jul 05","1.7578"
"05 Jul 05","1.7543"
"04 Jul 05","1.7612"
"01 Jul 05","1.7717"
"30 Jun 05","1.7925"
"29 Jun 05","1.8046"
"28 Jun 05","1.8172"
"27 Jun 05","1.8262"
"24 Jun 05","1.8219"
"23 Jun 05","1.8194"
"22 Jun 05","1.8226"
"21 Jun 05","1.8262"
"20 Jun 05","1.824"
"17 Jun 05","1.8237"
"16 Jun 05","1.8191"
"15 Jun 05","1.8192"
"14 Jun 05","1.8071"
"13 Jun 05","1.8012"
"10 Jun 05","1.8132"
"09 Jun 05","1.8185"
"08 Jun 05","1.8389"
"07 Jun 05","1.83"
"06 Jun 05","1.8193"
"03 Jun 05","1.8164"
"02 Jun 05","1.817"
"01 Jun 05","1.8155"
"31 May 05","1.8225"
"27 May 05","1.8235"
"26 May 05","1.8215"
"25 May 05","1.8309"
"24 May 05","1.8284"
"23 May 05","1.8293"
"20 May 05","1.8246"
"19 May 05","1.836"
"18 May 05","1.8344"
"17 May 05","1.8393"
"16 May 05","1.8348"
"13 May 05","1.8556"
"12 May 05","1.8639"
"11 May 05","1.8742"
"10 May 05","1.8838"
"09 May 05","1.8828"
"06 May 05","1.8926"
"05 May 05","1.9046"
"04 May 05","1.9021"
"03 May 05","1.8907"
"29 Apr 05","1.91"
"28 Apr 05","1.9098"
"27 Apr 05","1.9071"
"26 Apr 05","1.9036"
"25 Apr 05","1.9115"
"22 Apr 05","1.9153"
"21 Apr 05","1.9122"
"20 Apr 05","1.9168"
"19 Apr 05","1.9162"
"18 Apr 05","1.9038"
"15 Apr 05","1.8932"
"14 Apr 05","1.8814"
"13 Apr 05","1.8923"
"12 Apr 05","1.8857"
"11 Apr 05","1.8902"
"08 Apr 05","1.8749"
"07 Apr 05","1.8768"
"06 Apr 05","1.8771"
"05 Apr 05","1.8768"
"04 Apr 05","1.8722"
"01 Apr 05","1.8888"
"31 Mar 05","1.8904"
"30 Mar 05","1.8832"
"29 Mar 05","1.8743"
"24 Mar 05","1.8702"
"23 Mar 05","1.8737"
"22 Mar 05","1.8992"
"21 Mar 05","1.8962"
"18 Mar 05","1.9155"
"17 Mar 05","1.9237"
"16 Mar 05","1.9284"
"15 Mar 05","1.9157"
"14 Mar 05","1.9119"
"11 Mar 05","1.927"
"10 Mar 05","1.9236"
"09 Mar 05","1.9212"
"08 Mar 05","1.9311"
"07 Mar 05","1.9139"
"04 Mar 05","1.9258"
"03 Mar 05","1.9084"
"02 Mar 05","1.9101"
"01 Mar 05","1.9198"
"28 Feb 05","1.9257"
"25 Feb 05","1.9153"
"24 Feb 05","1.9077"
"23 Feb 05","1.906"
"22 Feb 05","1.9057"
"21 Feb 05","1.897"
"18 Feb 05","1.8944"
"17 Feb 05","1.8906"
"16 Feb 05","1.8786"
"15 Feb 05","1.8872"
"14 Feb 05","1.8869"
"11 Feb 05","1.8654"
"10 Feb 05","1.8712"
"09 Feb 05","1.8578"
"08 Feb 05","1.8561"
"07 Feb 05","1.8657"
"04 Feb 05","1.8858"
"03 Feb 05","1.8794"
"02 Feb 05","1.8848"
"01 Feb 05","1.8799"
"31 Jan 05","1.8859"
"28 Jan 05","1.8829"
"27 Jan 05","1.8864"
"26 Jan 05","1.8815"
"25 Jan 05","1.8647"
"24 Jan 05","1.8757"
"21 Jan 05","1.8693"
"20 Jan 05","1.8706"
"19 Jan 05","1.8769"
"18 Jan 05","1.8669"
"17 Jan 05","1.8593"
"14 Jan 05","1.8684"
"13 Jan 05","1.8806"
"12 Jan 05","1.8932"
"11 Jan 05","1.877"
"10 Jan 05","1.8748"
"07 Jan 05","1.868"
"06 Jan 05","1.8754"
"05 Jan 05","1.8881"
"04 Jan 05","1.8833"
"31 Dec 04","1.9199"
"30 Dec 04","1.9214"
"29 Dec 04","1.9157"
"24 Dec 04","1.9264"
"23 Dec 04","1.9192"
"22 Dec 04","1.9127"
"21 Dec 04","1.926"
"20 Dec 04","1.9492"
"17 Dec 04","1.9356"
"16 Dec 04","1.9339"
"15 Dec 04","1.9441"
"14 Dec 04","1.9232"
"13 Dec 04","1.9207"
"10 Dec 04","1.9136"
"09 Dec 04","1.9164"
"08 Dec 04","1.9271"
"07 Dec 04","1.942"
"06 Dec 04","1.9407"
"03 Dec 04","1.9372"
"02 Dec 04","1.9243"
"01 Dec 04","1.9283"
"30 Nov 04","1.9119"
"29 Nov 04","1.8941"
"26 Nov 04","1.8936"
"25 Nov 04","1.8888"
"24 Nov 04","1.8805"
"23 Nov 04","1.8709"
"22 Nov 04","1.8576"
"19 Nov 04","1.8583"
"18 Nov 04","1.8511"
"17 Nov 04","1.8561"
"16 Nov 04","1.8532"
"15 Nov 04","1.8495"
"12 Nov 04","1.8499"
"11 Nov 04","1.8421"
"10 Nov 04","1.8459"
"09 Nov 04","1.8566"
"08 Nov 04","1.8574"
"05 Nov 04","1.8484"
"04 Nov 04","1.8425"
"03 Nov 04","1.8479"
"02 Nov 04","1.8376"
"01 Nov 04","1.8332"
"29 Oct 04","1.8324"
"28 Oct 04","1.8298"
"27 Oct 04","1.8372"
"26 Oct 04","1.8374"
"25 Oct 04","1.8388"
"22 Oct 04","1.8264"
"21 Oct 04","1.8276"
"20 Oct 04","1.8132"
"19 Oct 04","1.8043"
"18 Oct 04","1.8007"
"15 Oct 04","1.8054"
"14 Oct 04","1.7957"
"13 Oct 04","1.7877"
"12 Oct 04","1.787"
"11 Oct 04","1.7957"
"08 Oct 04","1.7943"
"07 Oct 04","1.7819"
"06 Oct 04","1.7797"
"05 Oct 04","1.7817"
"04 Oct 04","1.7832"
"01 Oct 04","1.7961"
"30 Sep 04","1.8094"
"29 Sep 04","1.7997"
"28 Sep 04","1.8117"
"27 Sep 04","1.8066"
"24 Sep 04","1.8026"
"23 Sep 04","1.7992"
"22 Sep 04","1.7925"
"21 Sep 04","1.7924"
"20 Sep 04","1.783"
"17 Sep 04","1.7908"
"16 Sep 04","1.7894"
"15 Sep 04","1.7761"
"14 Sep 04","1.8001"
"13 Sep 04","1.7957"
"10 Sep 04","1.8009"
"09 Sep 04","1.7835"
"08 Sep 04","1.783"
"07 Sep 04","1.7722"
"06 Sep 04","1.7797"
"03 Sep 04","1.776"
"02 Sep 04","1.7894"
"01 Sep 04","1.7936"
"31 Aug 04","1.7992"
"27 Aug 04","1.7944"
"26 Aug 04","1.7947"
"25 Aug 04","1.7994"
"24 Aug 04","1.7958"
"23 Aug 04","1.8147"
"20 Aug 04","1.8213"
"19 Aug 04","1.8323"
"18 Aug 04","1.8226"
"17 Aug 04","1.8282"
"16 Aug 04","1.8403"
"13 Aug 04","1.8426"
"12 Aug 04","1.8218"
"11 Aug 04","1.8281"
"10 Aug 04","1.8391"
"09 Aug 04","1.8393"
"06 Aug 04","1.8441"
"05 Aug 04","1.8221"
"04 Aug 04","1.8244"
"03 Aug 04","1.823"
"02 Aug 04","1.8264"
"30 Jul 04","1.8187"
"29 Jul 04","1.816"
"28 Jul 04","1.8229"
"27 Jul 04","1.8246"
"26 Jul 04","1.8409"
"23 Jul 04","1.8329"
"22 Jul 04","1.8473"
"21 Jul 04","1.836"
"20 Jul 04","1.8538"
"19 Jul 04","1.8709"
"16 Jul 04","1.873"
"15 Jul 04","1.8532"
"14 Jul 04","1.8564"
"13 Jul 04","1.8566"
"12 Jul 04","1.8637"
"09 Jul 04","1.8536"
"08 Jul 04","1.8579"
"07 Jul 04","1.8542"
"06 Jul 04","1.8399"
"05 Jul 04","1.8281"
"02 Jul 04","1.8273"
"01 Jul 04","1.8151"
"30 Jun 04","1.8137"
"29 Jun 04","1.8077"
"28 Jun 04","1.8288"
"25 Jun 04","1.8211"
"24 Jun 04","1.821"
"23 Jun 04","1.8193"
"22 Jun 04","1.8204"
"21 Jun 04","1.8296"
"18 Jun 04","1.8386"
"17 Jun 04","1.8331"
"16 Jun 04","1.8278"
"15 Jun 04","1.8191"
"14 Jun 04","1.8176"
"11 Jun 04","1.8177"
"10 Jun 04","1.8301"
"09 Jun 04","1.8282"
"08 Jun 04","1.8354"
"07 Jun 04","1.8361"
"04 Jun 04","1.8369"
"03 Jun 04","1.842"
"02 Jun 04","1.843"
"01 Jun 04","1.8374"
"28 May 04","1.8336"
"27 May 04","1.8353"
"26 May 04","1.8144"
"25 May 04","1.8107"
"24 May 04","1.7915"
"21 May 04","1.7906"
"20 May 04","1.7716"
"19 May 04","1.7827"
"18 May 04","1.77"
"17 May 04","1.7676"
"14 May 04","1.7599"
"13 May 04","1.7634"
"12 May 04","1.7752"
"11 May 04","1.7559"
"10 May 04","1.7768"
"07 May 04","1.7865"
"06 May 04","1.7944"
"05 May 04","1.7891"
"04 May 04","1.7946"
"30 Apr 04","1.7735"
"29 Apr 04","1.7765"
"28 Apr 04","1.7744"
"27 Apr 04","1.7897"
"26 Apr 04","1.7866"
"23 Apr 04","1.7666"
"22 Apr 04","1.7679"
"21 Apr 04","1.7727"
"20 Apr 04","1.7934"
"19 Apr 04","1.809"
"16 Apr 04","1.8034"
"15 Apr 04","1.7809"
"14 Apr 04","1.7864"
"13 Apr 04","1.8142"
"08 Apr 04","1.8349"
"07 Apr 04","1.8423"
"06 Apr 04","1.8322"
"05 Apr 04","1.8155"
"02 Apr 04","1.8318"
"01 Apr 04","1.8577"
"31 Mar 04","1.8379"
"30 Mar 04","1.8272"
"29 Mar 04","1.8185"
"26 Mar 04","1.8113"
"25 Mar 04","1.8116"
"24 Mar 04","1.8355"
"23 Mar 04","1.8474"
"22 Mar 04","1.8474"
"19 Mar 04","1.8349"
"18 Mar 04","1.8332"
"17 Mar 04","1.8109"
"16 Mar 04","1.8179"
"15 Mar 04","1.794"
"12 Mar 04","1.7928"
"11 Mar 04","1.7989"
"10 Mar 04","1.8015"
"09 Mar 04","1.8382"
"08 Mar 04","1.8447"
"05 Mar 04","1.8481"
"04 Mar 04","1.8222"
"03 Mar 04","1.8242"
"02 Mar 04","1.8477"
"01 Mar 04","1.8692"
"27 Feb 04","1.8556"
"26 Feb 04","1.8587"
"25 Feb 04","1.8822"
"24 Feb 04","1.8861"
"23 Feb 04","1.8674"
"20 Feb 04","1.8699"
"19 Feb 04","1.8896"
"18 Feb 04","1.9051"
"17 Feb 04","1.9015"
"16 Feb 04","1.8896"
"13 Feb 04","1.8879"
"12 Feb 04","1.8914"
"11 Feb 04","1.8674"
"10 Feb 04","1.8643"
